source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Globalsecurity.org'}",John Pike,EIB backs new military base in Lithuania with €540 million loan,"The European Investment Bank (EIB) plans to lend €540 million for Lithuania to build a military base south of the capital Vilnius, highlighting Europe's collective commitment to bolster its defence infrastructure and deterrence capacity.",https://www.globalsecurity.org/military/library/news/2025/06/mil-250620-lithuania-mnd01.htm,,2025-06-21T09:12:53Z,"Republic of Lithuania - Ministry of National Defence
2025-06-20Development and Strengthening of the Armed Forces | German brigade in Lithuania | Security and defense policy
The European Investment … [+5342 chars]"
"{'id': None, 'name': 'Globalsecurity.org'}",John Pike,Federal Council approves armaments policy strategy,"The deteriorating security situation calls for a rethink of Switzerland's armaments policy. At its meeting on 20 June 2025, the Federal Council therefore approved its first armaments policy strategy, which aims to maintain the remaining defence-critical indus…",https://www.globalsecurity.org/military/library/news/2025/06/mil-250620-ch01.htm,,2025-06-21T09:11:12Z,"Bern, 20.06.2025 -- The deteriorating security situation calls for a rethink of Switzerland's armaments policy. At its meeting on 20 June 2025, the Federal Council therefore approved its first armame… [+5460 chars]"
"{'id': None, 'name': 'Antaranews.com'}",Arie Novarina,Govt upholds press freedom principle: ministry,Deputy Minister of Communication and Digital Affairs (Wamenkomdigi) Nezar Patria affirmed the Indonesian government&#39;s commitment to upholding the ...,https://en.antaranews.com/news/360821/govt-upholds-press-freedom-principle-ministry,https://cdn.antaranews.com/cache/1200x800/2025/06/20/1000176039.jpg,2025-06-21T03:51:28Z,"""Press and media industry in Indonesia requires support commensurate with other strategic sectors. Favorable policies are crucial to ensure its competitiveness, independence, and quality,""
Jakarta (… [+2416 chars]"
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET Online,"Beneath the Iron Dome, Iran tests Israel's deterrence","The ongoing conflict between Iran and Israel highlights Israel's reliance on its air defense systems, particularly against ballistic missiles. While initially successful, the high cost and rapid depletion of interceptors, like the Arrow system, raise concerns…",https://economictimes.indiatimes.com/news/defence/beneath-the-iron-dome-iran-tests-israels-deterrence/articleshow/121978890.cms,"https://img.etimg.com/thumb/msid-121978904,width-1200,height-630,imgsize-120512,overlay-etdefence/articleshow.jpg",2025-06-20T15:36:55Z,"The intensifying conflict between Iran and Israel has exposed both the strengths and vulnerabilities of Israels military posture, particularly its dependence on air defense systems to shield its terr… [+5281 chars]"
"{'id': None, 'name': 'BusinessLine'}",G Kishan  Reddy,A holistic approach at transforming India’s mining sector,Centre-State collaboration in mining has been the hallmark of the Modi government,https://www.thehindubusinessline.com/opinion/a-holistic-approach-at-transforming-indias-mining-sector/article69716960.ece,https://bl-i.thgim.com/public/incoming/qdnhd6/article69717026.ece/alternates/LANDSCAPE_1200/IMG_GMDC-bags-two-c_G0BB_2_1_U7B1DAU8.jpg,2025-06-20T09:51:51Z,"Last month, India auctioned its first-ever Potash block, with an aim to cut import dependence on agriculture fertilizers and thereby ensure our nations food security. Such is the potential of our vas… [+7327 chars]"
"{'id': None, 'name': 'Globalsecurity.org'}",John Pike,Talks on acquisition of military cargo aircraft opened,The Ministry of National Defence has kicked off talks on next generation military cargo aircraft procurement. The decision was taken after concluding evaluations of proposed aircraft from three aviation companies based on market analysis data.,https://www.globalsecurity.org/military/library/news/2025/06/mil-250619-lithuania-mnd01.htm,,2025-06-20T09:10:20Z,"Republic of Lithuania - Ministry of National Defence
2025-06-19Acquisitions and infrastructure development
The Ministry of National Defence has kicked off talks on next generation military cargo ai… [+4798 chars]"
"{'id': None, 'name': 'Crikey'}",Rich James,Trump sets two-week deadline on Iran involvement,"Donald Trump will apparently wait two weeks before deciding if the US will join Israel's war with Iran, and the Victorian Liberals have loaned John Pesutto $1.55 million to settle his defamation debt with Moira Deeming.
The post Trump sets two-week deadline o…",http://www.crikey.com.au/2025/06/20/donald-trump-iran-israel-war-john-pesutto-moira-deeming/,https://www.crikey.com.au/wp-content/uploads/sites/3/2025/06/trom.jpg?quality=70&w=1024,2025-06-19T21:02:36Z,"PRESIDENT OPTS FOR BREATHING ROOM
As the Israel-Iran conflict continues to rage, US President Donald Trump says he has set a two-week deadline to decide whether he will order America to join the war… [+14674 chars]"
"{'id': 'financial-post', 'name': 'Financial Post'}",Business Wire,Greenland Resources Receives 30-Year Exploitation License for Molybdenum and Magnesium,"NUUK, Greenland — Greenland Resources Inc. (Cboe CA: MOLY | FSE: M0LY) and its fully owned Greenlandic subsidiary Greenland Resources A/S (“Greenland Resources” or the “Company”) is pleased to announce that today the Greenland’s Minister for Business, Mineral…",https://financialpost.com/pmn/business-wire-news-releases-pmn/greenland-resources-receives-30-year-exploitation-license-for-molybdenum-and-magnesium,,2025-06-19T12:53:23Z,"Qualified Person Statement
The news release has been reviewed and approved by Mr. Jim Steel, P.Geo., M.B.A. a Qualified Person as defined by Canadian Securities Administrators National Instrument 43… [+9478 chars]"
"{'id': None, 'name': 'Motley Fool Australia'}",Aaron Bell,How have these thematic ASX ETFs performed in 2025?,"Has thematic investing been a viable strategy this year?
The post How have these thematic ASX ETFs performed in 2025? appeared first on The Motley Fool Australia.",https://www.fool.com.au/2025/06/19/how-have-these-thematic-asx-etfs-performed-in-2025/,https://www.fool.com.au/wp-content/uploads/2021/03/green-etf-1200x675.jpg,2025-06-18T22:25:31Z,"There are different types of investment strategies like targeting growth stocks, dividend stocks, or value stocks. Another one of these strategies is thematic investing. 
This strategy involves targ… [+2819 chars]"
"{'id': None, 'name': 'Nakedcapitalism.com'}",Yves Smith,The Economic Consequences of the Second Trump Administration: A Preliminary Assessment,An overview of the economic impact of Trump's second term flurry from some Serious Economists. They don't find much to like.,https://www.nakedcapitalism.com/2025/06/the-economic-consequences-of-the-second-trump-administration-a-preliminary-assessment.html,,2025-06-18T13:55:48Z,"Yves here. Most of you will recognize the headline’s nod to the book that propelled John Maynard Keynes to fame, his The Economic Consequences of the Peace. Keynes, who had been an advisor to the UK … [+13167 chars]"
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET Online,12 days of defence left? Israel’s $285 million-a-night shield races against the clock as Iran unleashes hypersonic barrage,"Israel’s long-range missile defence system is nearing critical depletion, with Arrow interceptor stocks running low after days of sustained Iranian ballistic attacks. A U.S. official confirmed the shortage, warning of serious risk to Israel’s ability to count…",https://economictimes.indiatimes.com/news/defence/12-days-of-defence-left-israels-285-million-a-night-shield-races-against-the-clock-as-iran-unleashes-hypersonic-barrage/articleshow/121932247.cms,"https://img.etimg.com/thumb/msid-121933122,width-1200,height-630,imgsize-94006,overlay-etdefence/articleshow.jpg",2025-06-18T12:50:03Z,"Israel is rapidly depleting its stock of Arrow missile interceptors, raising urgent questions about the sustainability of its missile defence against Iran. A senior U.S. official, quoted in The Wall … [+4632 chars]"
"{'id': None, 'name': 'English Premier League Index - Opta Stats'}",,Forest target South American talent after standout Club World Cup display,Nottingham Forest Step Up Interest in Richard Rios as Club World Cup Scouting IntensifiesForest Move Early in Battle for £85m Midfield StarNottingham Forest have taken a proactive step in their summe...,https://www.eplindex.com/132422/forest-target-south-american-talent-after-standout-club-world-cup-display.html,https://photobooth-api.onefootball.com/api/screenshot/%2Fv2%2Fphotobooth%2Fcms%2Fen%2F41260881%3Fdate=2025-06-18,2025-06-18T11:50:00Z,"Nottingham Forest Step Up Interest in Richard Rios as Club World Cup Scouting Intensifies
Forest Move Early in Battle for £85m Midfield Star
Nottingham Forest have taken a proactive step in their s… [+4646 chars]"
"{'id': None, 'name': 'The Conversation Africa'}","Michelle Grattan, Professorial Fellow, University of Canberra",Politics with Michelle Grattan: an ‘impatient’ Jim Chalmers on taking political risks in Labor’s second term,"From new ways to fast-track cheaper homes and renewable energy to bigger tax reforms, Treasurer Jim Chalmers tells the podcast his door is open for fresh ideas.",https://theconversation.com/politics-with-michelle-grattan-an-impatient-jim-chalmers-on-taking-political-risks-in-labors-second-term-259269,https://images.theconversation.com/files/675082/original/file-20250618-56-8uyby7.jpg?ixlib=rb-4.1.0&rect=0%2C805%2C8640%2C4320&q=45&auto=format&w=1356&h=668&fit=crop,2025-06-18T11:43:34Z,"Asanka Ratnayake/Getty Images










While the world’s media is largely focused on conflict in the Middle East, the focus for many Australians remains at home, with the government preparing the… [+37600 chars]"
"{'id': None, 'name': 'Globalsecurity.org'}",John Pike,Fourth phase of EU forum plots resilient energy path for defence,"EU defence officials gathered in Warsaw on June 17-18 for the first conference under the fourth phase of the EU's flagship defence and sustainable energy initiative, aiming to reduce military dependence on fossil fuels while reinforcing operational resilience.",https://www.globalsecurity.org/military/library/news/2025/06/mil-250617-eda01.htm,,2025-06-18T09:01:27Z,"European Defence Agency
17 June 2025
EU defence officials gathered in Warsaw on June 17-18 for the first conference under the fourth phase of the EU's flagship defence and sustainable energy initia… [+4076 chars]"
"{'id': None, 'name': 'Crikey'}",Rich James,Trump inserts the US (and himself) further into Israel-Iran conflict,"Donald Trump has called for the 'unconditional surrender' of Iran in its conflict with Israel, and Treasurer Jim Chalmers has said he's open to considering tax changes beyond superannuation. 
The post Trump inserts the US (and himself) further into Israel-Ira…",http://www.crikey.com.au/2025/06/18/donald-trump-iran-israel-gaza-jim-chalmers-tax-reform/,https://www.crikey.com.au/wp-content/uploads/sites/3/2025/06/trump.jpg?quality=70&w=1024,2025-06-17T21:03:07Z,"ALL EYES ON TRUMP
Having left the G7 summit in Canada early to head back to Washington, all eyes are now on what US President Donald Trump does next as Israel and Iran continue to fire at each other… [+13014 chars]"
"{'id': None, 'name': 'The Conversation Africa'}","Luke Hartigan, Lecturer in Economics, University of Sydney",How high can US debt go before it triggers a financial crisis?,US government debt is soaring and foreign investors are getting nervous. We don’t really know where the tipping point is.,https://theconversation.com/how-high-can-us-debt-go-before-it-triggers-a-financial-crisis-258812,https://images.theconversation.com/files/674691/original/file-20250617-56-mavem2.jpg?ixlib=rb-4.1.0&rect=0%2C437%2C4100%2C2050&q=45&auto=format&w=1356&h=668&fit=crop,2025-06-17T20:09:23Z,"rarrarorro/Shutterstock
The tax cuts bill currently being debated by the US Senate will add another US$3 trillion (A$4.6 trillion) to US debt. President Donald Trump calls it the “big, beautiful bil… [+5328 chars]"
